availability_text,average_rating,brand,care_instructions,category_breadcrumb,color_options,description,dimensions,image_count,image_url,images_list,is_sale,material_text,name,price_currency,price_current,price_original,product_id,product_url,promo_excluded,rating_count,review_count,scrape_date,sku,sold_shipped_by
,5.0,J.Crew,Careers,Home > women > bags,"[""Washed Brown"", ""Evie shoulder bag in leather WASHED BROWN""]","Meet Evie, a slightly larger, more relaxed take on our classic shoulder bags. This one has a soft slouch and two interior compartments for easy organization, plus a lock clasp and clochette detail to hang charms and keys. Plus, you'll love the expertly treated leather with a soft, lived-in patina (aka natural marks that add heritage-inspired character.)100% leather.Imported.Select stores.Item CR873.Leather Working Group™This purchase supportsLWG-certified tanneriesLearn more about our Re-imagined fibersShop all Re-imagined styles","7 1/2""H x 12 3/8""W x 4""D. 8 1/2"" strap drop.",15,"https://www.jcrew.com/s7-img-facade/CR873_EE9608_m?hei=1950&crop=0,0,1560,0","[""https://www.jcrew.com/s7-img-facade/CR873_EE9608_m?hei=1950&crop=0,0,1560,0"", ""https://www.jcrew.com/s7-img-facade/CR873_EE9608_v?hei=1700&crop=0,0,1360,0"", ""https://www.jcrew.com/s7-img-facade/CR873_EE9608_d2?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CR873_EE9608_d3?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CR873_EE9608_d4?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CR873_EE9608_d5?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CR873_EE9608_d6?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CR873_EE9608?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CR873_EE9608_m"", ""https://www.jcrew.com/s7-img-facade/CR873_EE9608_d2"", ""https://www.jcrew.com/s7-img-facade/CR873_EE9608_d3"", ""https://www.jcrew.com/s7-img-facade/CR873_EE9608_d4"", ""https://www.jcrew.com/s7-img-facade/CR873_EE9608_d5"", ""https://www.jcrew.com/s7-img-facade/CR873_EE9608_d6"", ""https://www.jcrew.com/s7-img-facade/CR873_EE9608""]",False,100% leather. Imported. Select stores. Item CR873.,Evie shoulder bag in leather,USD,228,228,CR873,https://www.jcrew.com/m/womens/categories/accessories/bags/shoulder-bags/ME893?display=all&fit=Classic&colorProductCode=CR873&colorCode=EE9608,,2,2,2026-02-23T13:00:39Z,CR873_EE9608,J.Crew
,,J.Crew,"We took the slouchy suede bucket bag you love and added a removable belt with a custom buckle (which matches back to our belt collection for peak coordination). To keep things secure, it also comes with an easy self-tie closure on the inside. Please note: Color may transfer onto this style when worn with denim. Please handle with care.",Home > women > bags,"[""Hot Desert""]","We took the slouchy suede bucket bag you love and added a removable belt with a custom buckle (which matches back to our belt collection for peak coordination). To keep things secure, it also comes with an easy self-tie closure on the inside. Please note: Color may transfer onto this style when worn with denim. Please handle with care.100% leather.Imported.Select stores.Item CR875.Leather Working Group™This purchase supportsLWG-certified tanneriesLearn more about our Re-imagined fibersShop all Re-imagined styles","12 1/2""H x 13 1/4""W x 5 7/8""D. 9"" strap drop.",10,"https://www.jcrew.com/s7-img-facade/CR875_NA6524?hei=1950&crop=0,0,1560,0","[""https://www.jcrew.com/s7-img-facade/CR875_NA6524?hei=1950&crop=0,0,1560,0"", ""https://www.jcrew.com/s7-img-facade/CR875_NA6524_d2?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CR875_NA6524_d3?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CR875_NA6524_d4?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CR875_NA6524_d5?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CR875_NA6524"", ""https://www.jcrew.com/s7-img-facade/CR875_NA6524_d2"", ""https://www.jcrew.com/s7-img-facade/CR875_NA6524_d3"", ""https://www.jcrew.com/s7-img-facade/CR875_NA6524_d4"", ""https://www.jcrew.com/s7-img-facade/CR875_NA6524_d5""]",True,100% leather. Imported. Select stores. Item CR875.,Berkeley belted bucket bag in suede,USD,351.2,228,CR875,https://www.jcrew.com/p/womens/categories/accessories/bags/berkeley/CR875?display=all&fit=Classic&colorProductCode=CR875&colorCode=NA6524,,,,2026-02-23T13:01:11Z,CR875_NA6524,J.Crew
,5.0,J.Crew,"Meet Evie, a slightly larger, more relaxed take on our classic shoulder bags. This one has a soft slouch and two interior compartments for easy organization, plus a lock clasp and clochette detail to hang charms and keys. Please note: Color may transfer onto this style when worn with denim. Please handle with care.",Home > women > bags,"[""Rosette Pink"", ""Evie shoulder bag in suede ROSETTE PINK""]","Meet Evie, a slightly larger, more relaxed take on our classic shoulder bags. This one has a soft slouch and two interior compartments for easy organization, plus a lock clasp and clochette detail to hang charms and keys. Please note: Color may transfer onto this style when worn with denim. Please handle with care.100% leather.Imported.Online only.Item CR872.Leather Working Group™This purchase supportsLWG-certified tanneriesLearn more about our Re-imagined fibersShop all Re-imagined styles","7 1/2""H x 12 3/8""W x 4""D. 8 1/2"" strap drop.",6,"https://www.jcrew.com/s7-img-facade/CR872_EE9641?hei=1950&crop=0,0,1560,0","[""https://www.jcrew.com/s7-img-facade/CR872_EE9641?hei=1950&crop=0,0,1560,0"", ""https://www.jcrew.com/s7-img-facade/CR872_EE9641_d6?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CR872_EE9641_d7?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CR872_EE9641"", ""https://www.jcrew.com/s7-img-facade/CR872_EE9641_d6"", ""https://www.jcrew.com/s7-img-facade/CR872_EE9641_d7""]",False,100% leather. Imported. Online only. Item CR872.,Evie shoulder bag in suede,USD,228,228,CR872,https://www.jcrew.com/m/womens/categories/accessories/bags/shoulder-bags/ME893?display=all&fit=Classic&colorProductCode=CR872&colorCode=EE9641,,2,2,2026-02-23T13:01:43Z,CR872_EE9641,J.Crew
,4.512820512820513,J.Crew,Careers,Home > women > bags,"[""Warmed Walnut""]","Part of our Berkeley family, we took our signature bucket bag and sized it up—making room for more of what you need, from workday essentials to weekend extras. Crafted in leather that holds its shape—and its own—it's the polished carryall you've been asking for.100% leather.Tie closure.Imported.Select stores.Item CM931.Leather Working Group™This purchase supportsLWG-certified tanneriesLearn more about our Re-imagined fibersShop all Re-imagined styles","13 1/2""H x 10 5/8""W x 6 1/2""D (bottom). 13 1/2""H x 15""W x 6 1/2""D (top). 10"" strap drop. Fits 16"" laptop.",12,"https://www.jcrew.com/s7-img-facade/CM931_BR8760?hei=1950&crop=0,0,1560,0","[""https://www.jcrew.com/s7-img-facade/CM931_BR8760?hei=1950&crop=0,0,1560,0"", ""https://www.jcrew.com/s7-img-facade/CM931_BR8760_v?hei=1700&crop=0,0,1360,0"", ""https://www.jcrew.com/s7-img-facade/CM931_BK0001_v?hei=1700&crop=0,0,1360,0"", ""https://www.jcrew.com/s7-img-facade/CM931_BR8760_d4?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CM931_BK0001_d1?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CM931_BK0001_d3?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CM931_BK0001_d4?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CM931_BR8760"", ""https://www.jcrew.com/s7-img-facade/CM931_BR8760_d4"", ""https://www.jcrew.com/s7-img-facade/CM931_BK0001_d1"", ""https://www.jcrew.com/s7-img-facade/CM931_BK0001_d3"", ""https://www.jcrew.com/s7-img-facade/CM931_BK0001_d4""]",True,100% leather. Tie closure. Imported. Select stores. Item CM931.,Berkeley big bucket bag in leather,USD,351.2,228,CM931,https://www.jcrew.com/p/womens/categories/accessories/bags/berkeley/CM931?display=all&fit=Classic&colorProductCode=CM931&colorCode=BR8760,,39,39,2026-02-23T13:02:15Z,CM931_BR8760,J.Crew
,4.703883495145631,J.Crew,Careers,Home > women > bags,"[""Perfect Chocolate"", ""Delphine shoulder bag in suede PERFECT CHOCOLATE""]","Our design team considered every detail to give this chic carryall a custom feel, from the double-zipper closure to the feet along the bottom that protect against wear and tear. But our favorite innovation has to be the contrast suede lining, which we bonded to the outside for a slouchy-yet-structured finish. Everyday, elevated—indeed.100% leather.Imported.Select stores.Item CP048.Leather Working Group™This purchase supportsLWG-certified tanneriesLearn more about our Re-imagined fibersShop all Re-imagined styles","5""H x 10""W x 4 1/4""D; 9 1/2"" strap drop.",9,"https://www.jcrew.com/s7-img-facade/CP048_EE8669?hei=1950&crop=0,0,1560,0","[""https://www.jcrew.com/s7-img-facade/CP048_EE8669?hei=1950&crop=0,0,1560,0"", ""https://www.jcrew.com/s7-img-facade/CP048_EE8669_v?hei=1700&crop=0,0,1360,0"", ""https://www.jcrew.com/s7-img-facade/CP048_EE8669_d2?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CP048_EE8669_d3?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CP048_EE8669_d4?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CP048_EE8669"", ""https://www.jcrew.com/s7-img-facade/CP048_EE8669_d2"", ""https://www.jcrew.com/s7-img-facade/CP048_EE8669_d3"", ""https://www.jcrew.com/s7-img-facade/CP048_EE8669_d4""]",True,100% leather. Imported. Select stores. Item CP048.,Delphine shoulder bag in suede,USD,198,178,CP048,https://www.jcrew.com/m/womens/categories/accessories/bags/delphine/ME974?display=all&fit=Classic&colorProductCode=CP048&colorCode=EE8669,,206,206,2026-02-23T13:02:47Z,CP048_EE8669,J.Crew
,4.2,J.Crew,Careers,Home > women > bags,"[""Black""]","We took the sleek leather bucket bag you love and added a removable grommet-accented belt (which matches back to our belt collection for peak coordination). Bonus: To keep things secure, it also comes with an easy self-tie closure on the inside.Leather.Self-tie closure.Select stores.Item CR299.Leather Working Group™This purchase supportsLWG-certified tanneriesLearn more about our Re-imagined fibersShop all Re-imagined styles","12 1/2""H x 13 1/4""W. 1 1/8"" strap width. 9"" handle drop.",12,"https://www.jcrew.com/s7-img-facade/CR299_BK0001_m?hei=1950&crop=0,0,1560,0","[""https://www.jcrew.com/s7-img-facade/CR299_BK0001_m?hei=1950&crop=0,0,1560,0"", ""https://www.jcrew.com/s7-img-facade/CR299_BK0001_d2?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CR299_BK0001_d3?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CR299_BK0001_d4?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CR299_BK0001_d5?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CR299_BK0001?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CR299_BK0001_m"", ""https://www.jcrew.com/s7-img-facade/CR299_BK0001_d2"", ""https://www.jcrew.com/s7-img-facade/CR299_BK0001_d3"", ""https://www.jcrew.com/s7-img-facade/CR299_BK0001_d4"", ""https://www.jcrew.com/s7-img-facade/CR299_BK0001_d5"", ""https://www.jcrew.com/s7-img-facade/CR299_BK0001""]",True,Leather. Self-tie closure. Select stores. Item CR299.,Berkeley belted bucket bag in studded leather,USD,382.01,248,CR299,https://www.jcrew.com/p/womens/categories/accessories/bags/berkeley/CR299?display=all&fit=Classic&colorProductCode=CR299&colorCode=BK0001,,5,5,2026-02-23T13:03:19Z,CR299_BK0001,J.Crew
,4.81858407079646,J.Crew,"Part of our best-selling Berkeley family, this suede shoulder bag comes in our slightly smaller size, with just enough room for your essentials. It's finished with a sleek chainlink strap, a refreshed, streamlined design, an interior card pocket and a magnetic closure—so it's as practical as it is polished. Please note: The color in this fabric may transfer and should be handled with care.",Home > women > bags,"[""Black""]","Part of our best-selling Berkeley family, this suede shoulder bag comes in our slightly smaller size, with just enough room for your essentials. It's finished with a sleek chainlink strap, a refreshed, streamlined design, an interior card pocket and a magnetic closure—so it's as practical as it is polished. Please note: The color in this fabric may transfer and should be handled with care.100% leather.Imported.Select stores.Item CP938.Leather Working Group™This purchase supportsLWG-certified tanneriesLearn more about our Re-imagined fibersShop all Re-imagined styles","5 3/4""H x 9 7/8""W x 3 1/2""D; 7 1/2"" handle drop.",11,"https://www.jcrew.com/s7-img-facade/CP938_BK0001_m?hei=1950&crop=0,0,1560,0","[""https://www.jcrew.com/s7-img-facade/CP938_BK0001_m?hei=1950&crop=0,0,1560,0"", ""https://www.jcrew.com/s7-img-facade/CP938_BK0001_v?hei=1700&crop=0,0,1360,0"", ""https://www.jcrew.com/s7-img-facade/CP938_BK0001_d3?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CP938_BK0001_d4?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CP938_BK0001_d5?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CP938_BK0001?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CP938_BK0001_m"", ""https://www.jcrew.com/s7-img-facade/CP938_BK0001_d3"", ""https://www.jcrew.com/s7-img-facade/CP938_BK0001_d4"", ""https://www.jcrew.com/s7-img-facade/CP938_BK0001_d5"", ""https://www.jcrew.com/s7-img-facade/CP938_BK0001""]",True,100% leather. Imported. Select stores. Item CP938.,Berkeley small chainlink shoulder bag in suede,USD,304.98,198,CP938,https://www.jcrew.com/p/womens/categories/accessories/bags/berkeley/CP938?display=all&fit=Classic&colorProductCode=CP938&colorCode=BK0001,,226,226,2026-02-23T13:03:51Z,CP938_BK0001,J.Crew
,,J.Crew,Careers,→Back| > Home > men > Bags & Wallets,"[""Natural Patriot Blue""]","Our medium tote bag is built in tough, durable cotton canvas, ideal for hauling all of your stuff. With exterior pockets for a pair of sneakers or a bunch of carrots, this size takes you to and from the farmer's market, the gym or an overnight. You'll find interior pockets, plus a key clip and a name tag so you can personalize the bag.Cotton canvas.Small flag label at front.Interior name label.Spot clean.Imported.Select stores.Item CQ923.","14""H x 20""W.",14,"https://www.jcrew.com/s7-img-facade/CQ923_PP7944_m?hei=1950&crop=0,0,1560,0","[""https://www.jcrew.com/s7-img-facade/CQ923_PP7944_m?hei=1950&crop=0,0,1560,0"", ""https://www.jcrew.com/s7-img-facade/CQ923_PP7944_d1?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CQ923_PP7944_d2?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CQ923_PP7944_d3?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CQ923_PP7944_d4?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CQ923_PP7944_d5?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CQ923_PP7944?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CQ923_PP7944_m"", ""https://www.jcrew.com/s7-img-facade/CQ923_PP7944_d1"", ""https://www.jcrew.com/s7-img-facade/CQ923_PP7944_d2"", ""https://www.jcrew.com/s7-img-facade/CQ923_PP7944_d3"", ""https://www.jcrew.com/s7-img-facade/CQ923_PP7944_d4"", ""https://www.jcrew.com/s7-img-facade/CQ923_PP7944_d5"", ""https://www.jcrew.com/s7-img-facade/CQ923_PP7944""]",False,Cotton canvas. Small flag label at front. Interior name label. Spot clean. Imported. Select stores. Item CQ923.,Medium seaport tote bag in washed canvas,USD,150.96,98,CQ923,https://www.jcrew.com/p/mens/categories/accessories/bags/messengers-and-totes/CQ923?display=all&fit=Classic&colorProductCode=CQ923&colorCode=PP7944,,,,2026-02-23T13:04:24Z,CQ923_PP7944,J.Crew
,4.747292418772563,J.Crew,Careers,Home > women,"[""Windy Blossom"", ""Berkeley small shoulder bag in leather WINDY BLOSSOM""]","This latest addition to our best-selling Berkeley family can be worn as a shoulder bag or crossbody, thanks to the adjustable strap. It's finished with signature gold-tone hardware, colorful leather and a scaled-down proportion that's just roomy enough for your essentials—plus your current book-club read.100% leather.Adjustable strap.Imported.Select stores.Item CR880.Leather Working Group™This purchase supportsLWG-certified tanneriesLearn more about our Re-imagined fibersShop all Re-imagined styles","5 3/4""H x 10""W x 4""D. 7 1/2"" strap drop.",10,"https://www.jcrew.com/s7-img-facade/CR880_PK0312?hei=1950&crop=0,0,1560,0","[""https://www.jcrew.com/s7-img-facade/CR880_PK0312?hei=1950&crop=0,0,1560,0"", ""https://www.jcrew.com/s7-img-facade/CR880_PK0312_d3?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CR880_PK0312_d4?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CR880_PK0312_d5?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CR880_PK0312_d6?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CR880_PK0312"", ""https://www.jcrew.com/s7-img-facade/CR880_PK0312_d3"", ""https://www.jcrew.com/s7-img-facade/CR880_PK0312_d4"", ""https://www.jcrew.com/s7-img-facade/CR880_PK0312_d5"", ""https://www.jcrew.com/s7-img-facade/CR880_PK0312_d6""]",False,100% leather. Adjustable strap. Imported. Select stores. Item CR880.,Berkeley small shoulder bag in leather,USD,148,148,CR880,https://www.jcrew.com/m/womens/categories/accessories/bags/ME975?display=all&fit=Classic&colorProductCode=CR880&colorCode=PK0312,,277,277,2026-02-23T13:04:56Z,CR880_PK0312,J.Crew
,,J.Crew,Careers,Home > women,"[""English Saddle Natural""]","We gave your favorite slouchy bucket bag a warm-weather makeover with handknotted raffia and polished leather details. For added security and structure, it also comes with an easy self-tie closure on the inside.Raffia.Handknotted.Imported.Select stores.Item CT839.","12 1/2""H x 13 1/4""W x 5 7/8""D. 9"" strap drop.",6,"https://www.jcrew.com/s7-img-facade/CT839_EE7109?hei=1950&crop=0,0,1560,0","[""https://www.jcrew.com/s7-img-facade/CT839_EE7109?hei=1950&crop=0,0,1560,0"", ""https://www.jcrew.com/s7-img-facade/CT839_EE7109_d3?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CT839_EE7109_d4?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CT839_EE7109"", ""https://www.jcrew.com/s7-img-facade/CT839_EE7109_d3"", ""https://www.jcrew.com/s7-img-facade/CT839_EE7109_d4""]",False,Raffia. Handknotted. Imported. Select stores. Item CT839.,Berkeley handknotted bucket bag in raffia,USD,304.98,198,CT839,https://www.jcrew.com/p/womens/categories/accessories/bags/CT839?display=all&fit=Classic&colorProductCode=CT839&colorCode=EE7109,,,,2026-02-23T13:05:28Z,CT839_EE7109,J.Crew
,,J.Crew,Careers,Home > women,"[""English Saddle Natural""]","This latest addition to our best-selling Berkeley family can be worn as a shoulder bag or crossbody, thanks to the adjustable strap. It's finished with signature gold-tone hardware, spring-friendly raffia and a scaled-down proportion that's just roomy enough for your essentials—plus your current book-club read.Raffia.Leather trim.Handknotted.Imported.Select stores.Item CR882.","6""H x 9 1/2""W x 4 1/4""D. Crossbody strap length: 45 1/2"".",12,"https://www.jcrew.com/s7-img-facade/CR882_EE7109_m?hei=1950&crop=0,0,1560,0","[""https://www.jcrew.com/s7-img-facade/CR882_EE7109_m?hei=1950&crop=0,0,1560,0"", ""https://www.jcrew.com/s7-img-facade/CR882_EE7109_d3?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CR882_EE7109_d4?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CR882_EE7109_d5?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CR882_EE7109_d6?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CR882_EE7109?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CR882_EE7109_m"", ""https://www.jcrew.com/s7-img-facade/CR882_EE7109_d3"", ""https://www.jcrew.com/s7-img-facade/CR882_EE7109_d4"", ""https://www.jcrew.com/s7-img-facade/CR882_EE7109_d5"", ""https://www.jcrew.com/s7-img-facade/CR882_EE7109_d6"", ""https://www.jcrew.com/s7-img-facade/CR882_EE7109""]",False,Raffia. Leather trim. Handknotted. Imported. Select stores. Item CR882.,Berkeley small handknotted shoulder bag in raffia,USD,227.97,148,CR882,https://www.jcrew.com/p/womens/categories/accessories/bags/CR882?display=all&fit=Classic&colorProductCode=CR882&colorCode=EE7109,,,,2026-02-23T13:06:00Z,CR882_EE7109,J.Crew
,4.747292418772563,J.Crew,Careers,Home > women,"[""Hot Desert"", ""Berkeley small shoulder bag in studded leather and suede HOT DESERT""]","This latest addition to our best-selling Berkeley family can be worn as a shoulder bag or crossbody, thanks to the adjustable strap. It's finished with western-inspired studded leather accents, soft suede and a scaled-down proportion that's just roomy enough for your essentials.100% suede.Adjustable strap.Leather studs.Linen lining.Imported.Select stores.Item CR878.Leather Working Group™This purchase supportsLWG-certified tanneriesLearn more about our Re-imagined fibersShop all Re-imagined styles","5 3/4""H x 10""W x 4""D. 7 1/2"" strap drop.",12,"https://www.jcrew.com/s7-img-facade/CR878_NA6524_m?hei=1950&crop=0,0,1560,0","[""https://www.jcrew.com/s7-img-facade/CR878_NA6524_m?hei=1950&crop=0,0,1560,0"", ""https://www.jcrew.com/s7-img-facade/CR878_NA6524_d3?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CR878_NA6524_d4?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CR878_NA6524_d5?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CR878_NA6524_d6?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CR878_NA6524?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CR878_NA6524_m"", ""https://www.jcrew.com/s7-img-facade/CR878_NA6524_d3"", ""https://www.jcrew.com/s7-img-facade/CR878_NA6524_d4"", ""https://www.jcrew.com/s7-img-facade/CR878_NA6524_d5"", ""https://www.jcrew.com/s7-img-facade/CR878_NA6524_d6"", ""https://www.jcrew.com/s7-img-facade/CR878_NA6524""]",False,100% suede. Adjustable strap. Leather studs. Linen lining. Imported. Select stores. Item CR878.,Berkeley small shoulder bag in studded leather and suede,USD,178,148,CR878,https://www.jcrew.com/m/womens/categories/accessories/bags/ME975?display=all&fit=Classic&colorProductCode=CR878&colorCode=NA6524,,277,277,2026-02-23T13:06:32Z,CR878_NA6524,J.Crew
,4.85792349726776,J.Crew,Careers,Home > women > bags,"[""Natural Straw"", ""Como woven straw tote NATURAL STRAW como woven straw tote for women""]","Our woven straw style is perfect for taking everywhere—from the farmer's market to your next beach vacation. Roomy and refined, it features slim leather straps and an updated shape that's flared at the opening for a modern look.Straw.Leather lining.Imported.Select stores.Item BZ003.","11 1/2""H x 23""W x 8""D; 11"" handle drop.",6,"https://www.jcrew.com/s7-img-facade/BZ003_EB9318?hei=1950&crop=0,0,1560,0","[""https://www.jcrew.com/s7-img-facade/BZ003_EB9318?hei=1950&crop=0,0,1560,0"", ""https://www.jcrew.com/s7-img-facade/BZ003_EB9318_d3?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/BZ003_EB9318_d4?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/BZ003_EB9318"", ""https://www.jcrew.com/s7-img-facade/BZ003_EB9318_d3"", ""https://www.jcrew.com/s7-img-facade/BZ003_EB9318_d4""]",False,Straw. Leather lining. Imported. Select stores. Item BZ003.,Como woven straw tote,USD,227.97,148,BZ003,https://www.jcrew.com/p/womens/categories/accessories/bags/shoulder-bags/BZ003?display=all&fit=Classic&colorProductCode=BZ003&colorCode=EB9318,,183,183,2026-02-23T13:07:04Z,BZ003_EB9318,J.Crew
,4.5625,J.Crew,Careers,Home > women > bags,"[""Natural English Saddle""]","Our newest day-to-night take pairs handknotted paper straw and a magnetic leather closure with dramatic gold-tone hardware. Plus, we added a special shout-out to our heritage with oar-shaped details at the base of the handles, which were inspired by our classic labels from the '80s and '90s.Handknotted natural straw body.Leather trim.Imported.Select stores.Item CH254.","6""H x 9 1/2""W x 2""D. 9"" handle drop.",12,"https://www.jcrew.com/s7-img-facade/CH254_EE7217_m?hei=1950&crop=0,0,1560,0","[""https://www.jcrew.com/s7-img-facade/CH254_EE7217_m?hei=1950&crop=0,0,1560,0"", ""https://www.jcrew.com/s7-img-facade/CH254_EE7217_d1?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CH254_EE7217_d3?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CH254_EE7217_d4?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CH254_EE7217_d5?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CH254_EE7217?hei=1080&crop=0,0,864,0"", ""https://www.jcrew.com/s7-img-facade/CH254_EE7217_m"", ""https://www.jcrew.com/s7-img-facade/CH254_EE7217_d1"", ""https://www.jcrew.com/s7-img-facade/CH254_EE7217_d3"", ""https://www.jcrew.com/s7-img-facade/CH254_EE7217_d4"", ""https://www.jcrew.com/s7-img-facade/CH254_EE7217_d5"", ""https://www.jcrew.com/s7-img-facade/CH254_EE7217""]",False,Handknotted natural straw body. Leather trim. Imported. Select stores. Item CH254.,Berkeley buckle shoulder bag in handknotted straw,USD,227.97,148,CH254,https://www.jcrew.com/p/womens/categories/accessories/bags/berkeley/CH254?display=all&fit=Classic&colorProductCode=CH254&colorCode=EE7217,,16,16,2026-02-23T13:07:15Z,CH254_EE7217,J.Crew
