availability_text,average_rating,best_seller_flag,brand,care_instructions,category_breadcrumb,color_options,description,dimensions,dimensions_section,image_count,image_url,images_list,is_sale,material_text,materials_section,name,new_arrival_flag,price_currency,price_current,price_original,product_details,product_id,product_url,promo_excluded,rating_count,review_count,scrape_date,size_options,sku,sold_shipped_by
,,,Abercrombie,Do not bleach | Do not dry clean | Do not iron | Do not tumble dry | Do not wash | Spot clean,Women's > Women's > Accessories > Accessories > Bags & Bag Charms > Bags & Bag Charms,light blue | navy blue | red | blue,Jewelry for your bag - a small fish-shaped bag charm with a metal clasp.,Bead:100% Glass / Body:100% Polyester / Chain:100% Non-Precious Metal,Bead:100% Glass / Body:100% Polyester / Chain:100% Non-Precious Metal,1,https://img.abercrombie.com/is/image/anf/KIC_154-5150-00006-204_prod1,https://img.abercrombie.com/is/image/anf/KIC_154-5150-00006-204_prod1,False,Bead:100% Glass / Body:100% Polyester / Chain:100% Non-Precious Metal,Bead:100% Glass / Body:100% Polyester / Chain:100% Non-Precious Metal,Bag Charm,False,USD,2332.72,,Jewelry for your bag - a small fish-shaped bag charm with a metal clasp. | Features: Jewelry for your bag - a small fish-shaped bag charm with a metal clasp. | Bead:100% Glass / Body:100% Polyester / Chain:100% Non-Precious Metal | Do not bleach | Do not dry clean | Do not iron | Do not tumble dry | Do not wash | Spot clean,,https://www.abercrombie.com/shop/wd/p/bag-charm-61628819?categoryId=12281&faceout=prod&seq=07,,,,2026-02-23,ONE SIZE,61628819,
,,,Abercrombie,Do not bleach | Do not dry clean | Do not iron | Do not tumble dry | Do not wash | Spot clean,Women's > Women's > Accessories > Accessories > Bags & Bag Charms > Bags & Bag Charms,light blue | navy blue | red | blue,Jewelry for your bag - a small fish-shaped bag charm with a metal clasp.,Bead:100% Glass / Body:100% Polyester / Chain:100% Non-Precious Metal,Bead:100% Glass / Body:100% Polyester / Chain:100% Non-Precious Metal,1,https://img.abercrombie.com/is/image/anf/KIC_154-5150-00006-204_prod1,https://img.abercrombie.com/is/image/anf/KIC_154-5150-00006-204_prod1,False,Bead:100% Glass / Body:100% Polyester / Chain:100% Non-Precious Metal,Bead:100% Glass / Body:100% Polyester / Chain:100% Non-Precious Metal,Bag Charm,False,USD,2332.72,,Jewelry for your bag - a small fish-shaped bag charm with a metal clasp. | Features: Jewelry for your bag - a small fish-shaped bag charm with a metal clasp. | Bead:100% Glass / Body:100% Polyester / Chain:100% Non-Precious Metal | Do not bleach | Do not dry clean | Do not iron | Do not tumble dry | Do not wash | Spot clean,,https://www.abercrombie.com/shop/wd/p/bag-charm-61628819?categoryId=12281&faceout=prod&seq=07&pagefm=navigation-grid&prodvm=navigation-grid,,,,2026-02-23,ONE SIZE,61628819,
,,,Abercrombie,Do not bleach | Do not dry clean | Do not iron | Do not tumble dry | Do not wash | Spot clean,Women's > Women's > Abercrombie x Kemo Sabe > Abercrombie x Kemo Sabe,silver,Introducing A&F x Kemo Sabe—a limited collection of timeless western pieces that brings together the rich heritage of both brands. This western-inspired bolo tie features a center stone detail and fringe details on the ends.,Introducing A&F x Kemo Sabe—a limited collection of timeless western pieces that brings together the rich heritage of both brands. This western-inspired bolo tie features a center stone detail and fringe details on the ends.,Introducing A&F x Kemo Sabe—a limited collection of timeless western pieces that brings together the rich heritage of both brands. This western-inspired bolo tie features a center stone detail and fringe details on the ends.,3,https://img.abercrombie.com/is/image/anf/KIC_154-5281-00011-100_life1,https://img.abercrombie.com/is/image/anf/KIC_154-5281-00011-100_life1 | https://img.abercrombie.com/is/image/anf/KIC_154-5281-00011-100_prod1 | https://img.abercrombie.com/is/image/anf/KIC_154-5281-00011-100_prod2,False,100% Non-Precious Metal100% Non-Precious Metal / Bead:100% Acrylic,100% Non-Precious Metal100% Non-Precious Metal / Bead:100% Acrylic,Bolo Tie,False,USD,4665.44,,Introducing A&F x Kemo Sabe—a limited collection of timeless western pieces that brings together the rich heritage of both brands. This western-inspired bolo tie features a center stone detail and fringe details on the ends. | Features: Introducing A&F x Kemo Sabe—a limited collection of timeless western pieces that brings together the rich heritage of both brands. This western-inspired bolo tie features a center stone detail and fringe details on the ends. | 100% Non-Precious Metal100% Non-Precious Metal / Bead:100% Acrylic | Do not bleach | Do not dry clean | Do not iron | Do not tumble dry | Do not wash | Spot clean,,https://www.abercrombie.com/shop/wd/p/bolo-tie-61449346?categoryId=12281&faceout=life&seq=01&pagefm=navigation-grid&prodvm=navigation-grid,,,,2026-02-23,ONE SIZE,61449346,
,,,Abercrombie,Do not bleach | Do not dry clean | Do not iron | Do not tumble dry | Do not wash | Spot clean,Women's > Women's > Abercrombie x Kemo Sabe > Abercrombie x Kemo Sabe,silver,Introducing A&F x Kemo Sabe—a limited collection of timeless western pieces that brings together the rich heritage of both brands. This western-inspired bolo tie features a center stone detail and fringe details on the ends.,Introducing A&F x Kemo Sabe—a limited collection of timeless western pieces that brings together the rich heritage of both brands. This western-inspired bolo tie features a center stone detail and fringe details on the ends.,Introducing A&F x Kemo Sabe—a limited collection of timeless western pieces that brings together the rich heritage of both brands. This western-inspired bolo tie features a center stone detail and fringe details on the ends.,3,https://img.abercrombie.com/is/image/anf/KIC_154-5281-00011-100_life1,https://img.abercrombie.com/is/image/anf/KIC_154-5281-00011-100_life1 | https://img.abercrombie.com/is/image/anf/KIC_154-5281-00011-100_prod1 | https://img.abercrombie.com/is/image/anf/KIC_154-5281-00011-100_prod2,False,100% Non-Precious Metal100% Non-Precious Metal / Bead:100% Acrylic,100% Non-Precious Metal100% Non-Precious Metal / Bead:100% Acrylic,Bolo Tie,False,USD,4665.44,,Introducing A&F x Kemo Sabe—a limited collection of timeless western pieces that brings together the rich heritage of both brands. This western-inspired bolo tie features a center stone detail and fringe details on the ends. | Features: Introducing A&F x Kemo Sabe—a limited collection of timeless western pieces that brings together the rich heritage of both brands. This western-inspired bolo tie features a center stone detail and fringe details on the ends. | 100% Non-Precious Metal100% Non-Precious Metal / Bead:100% Acrylic | Do not bleach | Do not dry clean | Do not iron | Do not tumble dry | Do not wash | Spot clean,,https://www.abercrombie.com/shop/wd/p/bolo-tie-61449346?categoryId=12281&faceout=life&seq=01,,,,2026-02-23,ONE SIZE,61449346,
,,,Abercrombie,Do not bleach | Do not dry clean | Do not iron | Do not tumble dry | Do not wash | Spot clean,Women's > Women's > Accessories > Accessories > Bags & Bag Charms > Bags & Bag Charms,creamy brown | ivy green,"Our small shoulder bag in a soft fabric with an elevated adjustable shoulder strap. Features embroidered cutwork details throughout, foldover detail, zipper closure and an interior pocket. To avoid color transfer, keep away from light color clothing and upholstery.","Our small shoulder bag in a soft fabric with an elevated adjustable shoulder strap. Features embroidered cutwork details throughout, foldover detail, zipper closure and an interior pocket. To avoid color transfer, keep away from light color clothing and upholstery. Imported.","Our small shoulder bag in a soft fabric with an elevated adjustable shoulder strap. Features embroidered cutwork details throughout, foldover detail, zipper closure and an interior pocket. To avoid color transfer, keep away from light color clothing and upholstery. Imported.",2,https://img.abercrombie.com/is/image/anf/KIC_154-6039-00058-415_prod1,https://img.abercrombie.com/is/image/anf/KIC_154-6039-00058-415_prod1 | https://img.abercrombie.com/is/image/anf/KIC_154-6039-00058-415_prod2,False,"Lining:100% Polyester / Shell:92% Polyester, 8% Elastane","Lining:100% Polyester / Shell:92% Polyester, 8% Elastane",Cutwork Shoulder Bag,False,USD,8397.79,,"Our small shoulder bag in a soft fabric with an elevated adjustable shoulder strap. Features embroidered cutwork details throughout, foldover detail, zipper closure and an interior pocket. To avoid color transfer, keep away from light color clothing and upholstery. | Features: Our small shoulder bag in a soft fabric with an elevated adjustable shoulder strap. Features embroidered cutwork details throughout, foldover detail, zipper closure and an interior pocket. To avoid color transfer, keep away from light color clothing and upholstery. Imported. | Lining:100% Polyester / Shell:92% Polyester, 8% Elastane | Do not bleach | Do not dry clean | Do not iron | Do not tumble dry | Do not wash | Spot clean",,https://www.abercrombie.com/shop/wd/p/cutwork-shoulder-bag-61808366?categoryId=12281&faceout=prod&seq=01&afsource=social+proofing&pagefm=navigation-grid&prodvm=navigation-grid,,,,2026-02-23,ONE SIZE,61808366,
,,,Abercrombie,Do not bleach | Do not dry clean | Do not iron | Do not tumble dry | Do not wash | Spot clean,Women's > Women's > Accessories > Accessories > Bags & Bag Charms > Bags & Bag Charms,creamy brown | ivy green,"Our small shoulder bag in a soft fabric with an elevated adjustable shoulder strap. Features embroidered cutwork details throughout, foldover detail, zipper closure and an interior pocket. To avoid color transfer, keep away from light color clothing and upholstery.","Our small shoulder bag in a soft fabric with an elevated adjustable shoulder strap. Features embroidered cutwork details throughout, foldover detail, zipper closure and an interior pocket. To avoid color transfer, keep away from light color clothing and upholstery. Imported.","Our small shoulder bag in a soft fabric with an elevated adjustable shoulder strap. Features embroidered cutwork details throughout, foldover detail, zipper closure and an interior pocket. To avoid color transfer, keep away from light color clothing and upholstery. Imported.",2,https://img.abercrombie.com/is/image/anf/KIC_154-6039-00058-415_prod1,https://img.abercrombie.com/is/image/anf/KIC_154-6039-00058-415_prod1 | https://img.abercrombie.com/is/image/anf/KIC_154-6039-00058-415_prod2,False,"Lining:100% Polyester / Shell:92% Polyester, 8% Elastane","Lining:100% Polyester / Shell:92% Polyester, 8% Elastane",Cutwork Shoulder Bag,False,USD,8397.79,,"Our small shoulder bag in a soft fabric with an elevated adjustable shoulder strap. Features embroidered cutwork details throughout, foldover detail, zipper closure and an interior pocket. To avoid color transfer, keep away from light color clothing and upholstery. | Features: Our small shoulder bag in a soft fabric with an elevated adjustable shoulder strap. Features embroidered cutwork details throughout, foldover detail, zipper closure and an interior pocket. To avoid color transfer, keep away from light color clothing and upholstery. Imported. | Lining:100% Polyester / Shell:92% Polyester, 8% Elastane | Do not bleach | Do not dry clean | Do not iron | Do not tumble dry | Do not wash | Spot clean",,https://www.abercrombie.com/shop/wd/p/cutwork-shoulder-bag-61808366?categoryId=12281&faceout=prod&seq=01&afsource=social+proofing,,,,2026-02-23,ONE SIZE,61808366,
,,,Abercrombie,Do not bleach | Do not dry clean | Do not iron | Do not tumble dry | Do not wash | Spot clean,Women's > Women's > Accessories > Accessories > Bags & Bag Charms > Bags & Bag Charms,creamy brown | ivy green,"Our small shoulder bag in a soft fabric with an elevated adjustable shoulder strap. Features embroidered cutwork details throughout, foldover detail, zipper closure and an interior pocket. To avoid color transfer, keep away from light color clothing and upholstery.","Our small shoulder bag in a soft fabric with an elevated adjustable shoulder strap. Features embroidered cutwork details throughout, foldover detail, zipper closure and an interior pocket. To avoid color transfer, keep away from light color clothing and upholstery. Imported.","Our small shoulder bag in a soft fabric with an elevated adjustable shoulder strap. Features embroidered cutwork details throughout, foldover detail, zipper closure and an interior pocket. To avoid color transfer, keep away from light color clothing and upholstery. Imported.",2,https://img.abercrombie.com/is/image/anf/KIC_154-6039-00058-300_prod1,https://img.abercrombie.com/is/image/anf/KIC_154-6039-00058-300_prod1 | https://img.abercrombie.com/is/image/anf/KIC_154-6039-00058-300_prod2,False,"Lining:100% Polyester / Shell:92% Polyester, 8% Elastane","Lining:100% Polyester / Shell:92% Polyester, 8% Elastane",Cutwork Shoulder Bag,False,USD,8397.79,,"Our small shoulder bag in a soft fabric with an elevated adjustable shoulder strap. Features embroidered cutwork details throughout, foldover detail, zipper closure and an interior pocket. To avoid color transfer, keep away from light color clothing and upholstery. | Features: Our small shoulder bag in a soft fabric with an elevated adjustable shoulder strap. Features embroidered cutwork details throughout, foldover detail, zipper closure and an interior pocket. To avoid color transfer, keep away from light color clothing and upholstery. Imported. | Lining:100% Polyester / Shell:92% Polyester, 8% Elastane | Do not bleach | Do not dry clean | Do not iron | Do not tumble dry | Do not wash | Spot clean",,https://www.abercrombie.com/shop/wd/p/cutwork-shoulder-bag-61808366?categoryId=12281&faceout=prod&seq=02,,,,2026-02-23,ONE SIZE,61808366,
,,,Abercrombie,Do not bleach | Do not dry clean | Do not iron | Do not tumble dry | Do not wash | Spot clean,Women's > Women's > Accessories > Accessories > Bags & Bag Charms > Bags & Bag Charms,creamy brown | ivy green,"Our small shoulder bag in a soft fabric with an elevated adjustable shoulder strap. Features embroidered cutwork details throughout, foldover detail, zipper closure and an interior pocket. To avoid color transfer, keep away from light color clothing and upholstery.","Our small shoulder bag in a soft fabric with an elevated adjustable shoulder strap. Features embroidered cutwork details throughout, foldover detail, zipper closure and an interior pocket. To avoid color transfer, keep away from light color clothing and upholstery. Imported.","Our small shoulder bag in a soft fabric with an elevated adjustable shoulder strap. Features embroidered cutwork details throughout, foldover detail, zipper closure and an interior pocket. To avoid color transfer, keep away from light color clothing and upholstery. Imported.",2,https://img.abercrombie.com/is/image/anf/KIC_154-6039-00058-300_prod1,https://img.abercrombie.com/is/image/anf/KIC_154-6039-00058-300_prod1 | https://img.abercrombie.com/is/image/anf/KIC_154-6039-00058-300_prod2,False,"Lining:100% Polyester / Shell:92% Polyester, 8% Elastane","Lining:100% Polyester / Shell:92% Polyester, 8% Elastane",Cutwork Shoulder Bag,False,USD,8397.79,,"Our small shoulder bag in a soft fabric with an elevated adjustable shoulder strap. Features embroidered cutwork details throughout, foldover detail, zipper closure and an interior pocket. To avoid color transfer, keep away from light color clothing and upholstery. | Features: Our small shoulder bag in a soft fabric with an elevated adjustable shoulder strap. Features embroidered cutwork details throughout, foldover detail, zipper closure and an interior pocket. To avoid color transfer, keep away from light color clothing and upholstery. Imported. | Lining:100% Polyester / Shell:92% Polyester, 8% Elastane | Do not bleach | Do not dry clean | Do not iron | Do not tumble dry | Do not wash | Spot clean",,https://www.abercrombie.com/shop/wd/p/cutwork-shoulder-bag-61808366?categoryId=12281&faceout=prod&seq=02&pagefm=navigation-grid&prodvm=navigation-grid,,,,2026-02-23,ONE SIZE,61808366,
,,,Abercrombie,Do not bleach | Do not dry clean | Do not iron | Do not tumble dry | Do not wash | Spot clean,Women's > Women's > Accessories > Accessories > Bags & Bag Charms > Bags & Bag Charms,black,"Our new city tote in a soft vegan leather fabric, designed with a belted hardware detail that adds an elevated look and an expandable bag option for added room. Features one internal zip pocket, two internal non-zip pockets and a magnetic button clasp. A versatile carry-all that transitions easily from work to weekend.","Our new city tote in a soft vegan leather fabric, designed with a belted hardware detail that adds an elevated look and an expandable bag option for added room. Features one internal zip pocket, two internal non-zip pockets and a magnetic button clasp. A versatile carry-all that transitions easily from work to weekend. Imported.","Our new city tote in a soft vegan leather fabric, designed with a belted hardware detail that adds an elevated look and an expandable bag option for added room. Features one internal zip pocket, two internal non-zip pockets and a magnetic button clasp. A versatile carry-all that transitions easily from work to weekend. Imported.",1,https://img.abercrombie.com/is/image/anf/KIC_154-5095-00033-900_prod1,https://img.abercrombie.com/is/image/anf/KIC_154-5095-00033-900_prod1,False,Coating:100% Polyurethane / Faux Leather:100% Viscose / Lining:100% Polyester,Coating:100% Polyurethane / Faux Leather:100% Viscose / Lining:100% Polyester,Modern Belted City Tote Bag,False,USD,9330.88,,"Our new city tote in a soft vegan leather fabric, designed with a belted hardware detail that adds an elevated look and an expandable bag option for added room. Features one internal zip pocket, two internal non-zip pockets and a magnetic button clasp. A versatile carry-all that transitions easily from work to weekend. | Features: Our new city tote in a soft vegan leather fabric, designed with a belted hardware detail that adds an elevated look and an expandable bag option for added room. Features one internal zip pocket, two internal non-zip pockets and a magnetic button clasp. A versatile carry-all that transitions easily from work to weekend. Imported. | Coating:100% Polyurethane / Faux Leather:100% Viscose / Lining:100% Polyester | Do not bleach | Do not dry clean | Do not iron | Do not tumble dry | Do not wash | Spot clean",,https://www.abercrombie.com/shop/wd/p/modern-belted-city-tote-bag-60772826?categoryId=12281&faceout=prod&seq=01,,,,2026-02-23,ONE SIZE,60772826,
,,,Abercrombie,Do not bleach | Do not dry clean | Do not iron | Do not tumble dry | Do not wash | Spot clean,Women's > Women's > Accessories > Accessories > Bags & Bag Charms > Bags & Bag Charms,black,"Our new city tote in a soft vegan leather fabric, designed with a belted hardware detail that adds an elevated look and an expandable bag option for added room. Features one internal zip pocket, two internal non-zip pockets and a magnetic button clasp. A versatile carry-all that transitions easily from work to weekend.","Our new city tote in a soft vegan leather fabric, designed with a belted hardware detail that adds an elevated look and an expandable bag option for added room. Features one internal zip pocket, two internal non-zip pockets and a magnetic button clasp. A versatile carry-all that transitions easily from work to weekend. Imported.","Our new city tote in a soft vegan leather fabric, designed with a belted hardware detail that adds an elevated look and an expandable bag option for added room. Features one internal zip pocket, two internal non-zip pockets and a magnetic button clasp. A versatile carry-all that transitions easily from work to weekend. Imported.",1,https://img.abercrombie.com/is/image/anf/KIC_154-5095-00033-900_prod1,https://img.abercrombie.com/is/image/anf/KIC_154-5095-00033-900_prod1,False,Coating:100% Polyurethane / Faux Leather:100% Viscose / Lining:100% Polyester,Coating:100% Polyurethane / Faux Leather:100% Viscose / Lining:100% Polyester,Modern Belted City Tote Bag,False,USD,9330.88,,"Our new city tote in a soft vegan leather fabric, designed with a belted hardware detail that adds an elevated look and an expandable bag option for added room. Features one internal zip pocket, two internal non-zip pockets and a magnetic button clasp. A versatile carry-all that transitions easily from work to weekend. | Features: Our new city tote in a soft vegan leather fabric, designed with a belted hardware detail that adds an elevated look and an expandable bag option for added room. Features one internal zip pocket, two internal non-zip pockets and a magnetic button clasp. A versatile carry-all that transitions easily from work to weekend. Imported. | Coating:100% Polyurethane / Faux Leather:100% Viscose / Lining:100% Polyester | Do not bleach | Do not dry clean | Do not iron | Do not tumble dry | Do not wash | Spot clean",,https://www.abercrombie.com/shop/wd/p/modern-belted-city-tote-bag-60772826?categoryId=12281&faceout=prod&seq=01&pagefm=navigation-grid&prodvm=navigation-grid,,,,2026-02-23,ONE SIZE,60772826,
,,,Abercrombie,Do not bleach | Do not dry clean | Do not iron | Do not tumble dry | Do not wash | Spot clean,Women's > Women's > Accessories > Accessories > Bags & Bag Charms > Bags & Bag Charms,brown,"The perfect tote to add to your closet for your next vacation. Features a straw fabric, round handles, a striped pattern and a roomy silhouette.",,,2,https://img.abercrombie.com/is/image/anf/KIC_154-6028-00055-480_prod1,https://img.abercrombie.com/is/image/anf/KIC_154-6028-00055-480_prod1 | https://img.abercrombie.com/is/image/anf/KIC_154-6028-00055-480_prod2,False,100% Paper100% Paper,100% Paper100% Paper,Resort Straw Tote Bag,True,USD,6531.62,,"The perfect tote to add to your closet for your next vacation. Features a straw fabric, round handles, a striped pattern and a roomy silhouette. | Features: The perfect tote to add to your closet for your next vacation. Features a straw fabric, round handles, a striped pattern and a roomy silhouette. | 100% Paper100% Paper | Do not bleach | Do not dry clean | Do not iron | Do not tumble dry | Do not wash | Spot clean",,https://www.abercrombie.com/shop/wd/p/resort-straw-tote-bag-61894825?categoryId=12281&faceout=prod&seq=01,,,,2026-02-23,ONE SIZE,61894825,
,,,Abercrombie,Do not bleach | Do not dry clean | Do not iron | Do not tumble dry | Do not wash | Spot clean,Women's > Women's > Accessories > Accessories > Bags & Bag Charms > Bags & Bag Charms,brown,"The perfect tote to add to your closet for your next vacation. Features a straw fabric, round handles, a striped pattern and a roomy silhouette.",,,2,https://img.abercrombie.com/is/image/anf/KIC_154-6028-00055-480_prod1,https://img.abercrombie.com/is/image/anf/KIC_154-6028-00055-480_prod1 | https://img.abercrombie.com/is/image/anf/KIC_154-6028-00055-480_prod2,False,100% Paper100% Paper,100% Paper100% Paper,Resort Straw Tote Bag,True,USD,6531.62,,"The perfect tote to add to your closet for your next vacation. Features a straw fabric, round handles, a striped pattern and a roomy silhouette. | Features: The perfect tote to add to your closet for your next vacation. Features a straw fabric, round handles, a striped pattern and a roomy silhouette. | 100% Paper100% Paper | Do not bleach | Do not dry clean | Do not iron | Do not tumble dry | Do not wash | Spot clean",,https://www.abercrombie.com/shop/wd/p/resort-straw-tote-bag-61894825?categoryId=12281&faceout=prod&seq=01&pagefm=navigation-grid&prodvm=navigation-grid,,,,2026-02-23,ONE SIZE,61894825,
,,,Abercrombie,Do not bleach | Do not dry clean | Do not iron | Do not tumble dry | Do not wash | Spot clean,Women's > Women's > Accessories > Accessories > Bags & Bag Charms > Bags & Bag Charms,creamy brown | black,"Our slouchy tote bag in a drapey vegan suede fabric. Features button closure, whipstitch details on the seams, gold hardware details and tassels with interior space to hold your personal items and valuables. To avoid color transfer, keep away from light color clothing and upholstery.","Our slouchy tote bag in a drapey vegan suede fabric. Features button closure, whipstitch details on the seams, gold hardware details and tassels with interior space to hold your personal items and valuables. To avoid color transfer, keep away from light color clothing and upholstery. Imported.","Our slouchy tote bag in a drapey vegan suede fabric. Features button closure, whipstitch details on the seams, gold hardware details and tassels with interior space to hold your personal items and valuables. To avoid color transfer, keep away from light color clothing and upholstery. Imported.",2,https://img.abercrombie.com/is/image/anf/KIC_154-6032-00056-402_prod1,https://img.abercrombie.com/is/image/anf/KIC_154-6032-00056-402_prod1 | https://img.abercrombie.com/is/image/anf/KIC_154-6032-00056-402_prod2,False,"Faux Suede:92% Polyester, 8% Elastane / Lining:100% Polyester","Faux Suede:92% Polyester, 8% Elastane / Lining:100% Polyester",Slouchy Vegan Suede Tote Bag,False,USD,8397.79,,"Our slouchy tote bag in a drapey vegan suede fabric. Features button closure, whipstitch details on the seams, gold hardware details and tassels with interior space to hold your personal items and valuables. To avoid color transfer, keep away from light color clothing and upholstery. | Features: Our slouchy tote bag in a drapey vegan suede fabric. Features button closure, whipstitch details on the seams, gold hardware details and tassels with interior space to hold your personal items and valuables. To avoid color transfer, keep away from light color clothing and upholstery. Imported. | Faux Suede:92% Polyester, 8% Elastane / Lining:100% Polyester | Do not bleach | Do not dry clean | Do not iron | Do not tumble dry | Do not wash | Spot clean",,https://www.abercrombie.com/shop/wd/p/slouchy-vegan-suede-tote-bag-61894823?categoryId=12281&faceout=prod&seq=01,,,,2026-02-23,ONE SIZE,61894823,
,,,Abercrombie,Do not bleach | Do not dry clean | Do not iron | Do not tumble dry | Do not wash | Spot clean,Women's > Women's > Accessories > Accessories > Bags & Bag Charms > Bags & Bag Charms,creamy brown | black,"Our slouchy tote bag in a drapey vegan suede fabric. Features button closure, whipstitch details on the seams, gold hardware details and tassels with interior space to hold your personal items and valuables. To avoid color transfer, keep away from light color clothing and upholstery.","Our slouchy tote bag in a drapey vegan suede fabric. Features button closure, whipstitch details on the seams, gold hardware details and tassels with interior space to hold your personal items and valuables. To avoid color transfer, keep away from light color clothing and upholstery. Imported.","Our slouchy tote bag in a drapey vegan suede fabric. Features button closure, whipstitch details on the seams, gold hardware details and tassels with interior space to hold your personal items and valuables. To avoid color transfer, keep away from light color clothing and upholstery. Imported.",2,https://img.abercrombie.com/is/image/anf/KIC_154-6032-00056-402_prod1,https://img.abercrombie.com/is/image/anf/KIC_154-6032-00056-402_prod1 | https://img.abercrombie.com/is/image/anf/KIC_154-6032-00056-402_prod2,False,"Faux Suede:92% Polyester, 8% Elastane / Lining:100% Polyester","Faux Suede:92% Polyester, 8% Elastane / Lining:100% Polyester",Slouchy Vegan Suede Tote Bag,False,USD,8397.79,,"Our slouchy tote bag in a drapey vegan suede fabric. Features button closure, whipstitch details on the seams, gold hardware details and tassels with interior space to hold your personal items and valuables. To avoid color transfer, keep away from light color clothing and upholstery. | Features: Our slouchy tote bag in a drapey vegan suede fabric. Features button closure, whipstitch details on the seams, gold hardware details and tassels with interior space to hold your personal items and valuables. To avoid color transfer, keep away from light color clothing and upholstery. Imported. | Faux Suede:92% Polyester, 8% Elastane / Lining:100% Polyester | Do not bleach | Do not dry clean | Do not iron | Do not tumble dry | Do not wash | Spot clean",,https://www.abercrombie.com/shop/wd/p/slouchy-vegan-suede-tote-bag-61894823?categoryId=12281&faceout=prod&seq=01&pagefm=navigation-grid&prodvm=navigation-grid,,,,2026-02-23,ONE SIZE,61894823,
,,,Abercrombie,Do not bleach | Do not dry clean | Do not iron | Do not tumble dry | Do not wash | Spot clean,Women's > Women's > Accessories > Accessories > Bags & Bag Charms > Bags & Bag Charms,creamy brown | black,"Our slouchy tote bag in a drapey vegan suede fabric. Features button closure, whipstitch details on the seams, gold hardware details and tassels with interior space to hold your personal items and valuables. To avoid color transfer, keep away from light color clothing and upholstery.","Our slouchy tote bag in a drapey vegan suede fabric. Features button closure, whipstitch details on the seams, gold hardware details and tassels with interior space to hold your personal items and valuables. To avoid color transfer, keep away from light color clothing and upholstery. Imported.","Our slouchy tote bag in a drapey vegan suede fabric. Features button closure, whipstitch details on the seams, gold hardware details and tassels with interior space to hold your personal items and valuables. To avoid color transfer, keep away from light color clothing and upholstery. Imported.",2,https://img.abercrombie.com/is/image/anf/KIC_154-6031-00057-900_prod1,https://img.abercrombie.com/is/image/anf/KIC_154-6031-00057-900_prod1 | https://img.abercrombie.com/is/image/anf/KIC_154-6031-00057-900_prod2,False,"Faux Suede:92% Polyester, 8% Elastane / Lining:100% Polyester","Faux Suede:92% Polyester, 8% Elastane / Lining:100% Polyester",Slouchy Vegan Suede Tote Bag,False,USD,8397.79,,"Our slouchy tote bag in a drapey vegan suede fabric. Features button closure, whipstitch details on the seams, gold hardware details and tassels with interior space to hold your personal items and valuables. To avoid color transfer, keep away from light color clothing and upholstery. | Features: Our slouchy tote bag in a drapey vegan suede fabric. Features button closure, whipstitch details on the seams, gold hardware details and tassels with interior space to hold your personal items and valuables. To avoid color transfer, keep away from light color clothing and upholstery. Imported. | Faux Suede:92% Polyester, 8% Elastane / Lining:100% Polyester | Do not bleach | Do not dry clean | Do not iron | Do not tumble dry | Do not wash | Spot clean",,https://www.abercrombie.com/shop/wd/p/slouchy-vegan-suede-tote-bag-61894823?categoryId=12281&faceout=prod&seq=02&pagefm=navigation-grid&prodvm=navigation-grid,,,,2026-02-23,ONE SIZE,61894823,
,,,Abercrombie,Do not bleach | Do not dry clean | Do not iron | Do not tumble dry | Do not wash | Spot clean,Women's > Women's > Accessories > Accessories > Bags & Bag Charms > Bags & Bag Charms,creamy brown | black,"Our slouchy tote bag in a drapey vegan suede fabric. Features button closure, whipstitch details on the seams, gold hardware details and tassels with interior space to hold your personal items and valuables. To avoid color transfer, keep away from light color clothing and upholstery.","Our slouchy tote bag in a drapey vegan suede fabric. Features button closure, whipstitch details on the seams, gold hardware details and tassels with interior space to hold your personal items and valuables. To avoid color transfer, keep away from light color clothing and upholstery. Imported.","Our slouchy tote bag in a drapey vegan suede fabric. Features button closure, whipstitch details on the seams, gold hardware details and tassels with interior space to hold your personal items and valuables. To avoid color transfer, keep away from light color clothing and upholstery. Imported.",2,https://img.abercrombie.com/is/image/anf/KIC_154-6031-00057-900_prod1,https://img.abercrombie.com/is/image/anf/KIC_154-6031-00057-900_prod1 | https://img.abercrombie.com/is/image/anf/KIC_154-6031-00057-900_prod2,False,"Faux Suede:92% Polyester, 8% Elastane / Lining:100% Polyester","Faux Suede:92% Polyester, 8% Elastane / Lining:100% Polyester",Slouchy Vegan Suede Tote Bag,False,USD,8397.79,,"Our slouchy tote bag in a drapey vegan suede fabric. Features button closure, whipstitch details on the seams, gold hardware details and tassels with interior space to hold your personal items and valuables. To avoid color transfer, keep away from light color clothing and upholstery. | Features: Our slouchy tote bag in a drapey vegan suede fabric. Features button closure, whipstitch details on the seams, gold hardware details and tassels with interior space to hold your personal items and valuables. To avoid color transfer, keep away from light color clothing and upholstery. Imported. | Faux Suede:92% Polyester, 8% Elastane / Lining:100% Polyester | Do not bleach | Do not dry clean | Do not iron | Do not tumble dry | Do not wash | Spot clean",,https://www.abercrombie.com/shop/wd/p/slouchy-vegan-suede-tote-bag-61894823?categoryId=12281&faceout=prod&seq=02,,,,2026-02-23,ONE SIZE,61894823,
